# MEAN_SAMPLE_SIZE = 15368
# TOTAL_GENES = 19213
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
SCHAEFFER_PROSTATE_DEVELOPME...14        SET       8      0.17436    0.0035572      0.25721      0.24893 SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX5_DN
SCHAEFFER_PROSTATE_DEVELOPME...15        SET      11     0.072211    0.0017274      0.24022      0.38186 SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX5_UP
SCHAEFFER_PROSTATE_DEVELOPME...16        SET       5      -0.1294   -0.0020873      0.48131      0.60597 SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_DN
SCHAEFFER_PROSTATE_DEVELOPME...17        SET       7     -0.10556   -0.0020147      0.27985      0.64699 SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_UP
SCHAEFFER_SOX9_TARGETS_IN_PR...1         SET      44     0.010475   0.00050072      0.13058      0.46803 SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_DN
SCHAEFFER_SOX9_TARGETS_IN_PR...2         SET      20     -0.11195   -0.0036103      0.19985      0.71232 SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_UP
SCHAVOLT_TARGETS_OF_TP53_AND...          SET      15      0.28782    0.0080392      0.23468      0.11003 SCHAVOLT_TARGETS_OF_TP53_AND_TP63
SCHEIDEREIT_IKK_INTERACTING_...          SET      52    -0.029211   -0.0015176      0.12441      0.59282 SCHEIDEREIT_IKK_INTERACTING_PROTEINS
SCHEIDEREIT_IKK_TARGETS                  SET      18      0.52477     0.016055        0.223    0.0093135 SCHEIDEREIT_IKK_TARGETS
SCHLESINGER_H3K27ME3_IN_NORM...          SET      26    -0.003017  -0.00011091      0.18051      0.50667 SCHLESINGER_H3K27ME3_IN_NORMAL_AND_METHYLATED_IN_CANCER
SCHLESINGER_METHYLATED_DE_NO...          SET      82    -0.023576    -0.001537     0.096943      0.59607 SCHLESINGER_METHYLATED_DE_NOVO_IN_CANCER
SCHLESINGER_METHYLATED_IN_CO...          SET      10      0.35776      0.00816      0.24609     0.073011 SCHLESINGER_METHYLATED_IN_COLON_CANCER
SCHLINGEMANN_SKIN_CARCINOGEN...1         SET      24     0.097889    0.0034577      0.18264        0.296 SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN
SCHLINGEMANN_SKIN_CARCINOGEN...2         SET      38    -0.041517   -0.0018446      0.13649       0.6195 SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP
SCHLOSSER_MYC_AND_SERUM_RESP...          SET      32     -0.04516   -0.0018415      0.15917      0.61169 SCHLOSSER_MYC_AND_SERUM_RESPONSE_SYNERGY
SCHLOSSER_MYC_TARGETS_AND_SE...1         SET      43     -0.13056   -0.0061699       0.1261      0.84976 SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_DN
SCHLOSSER_MYC_TARGETS_AND_SE...2         SET      47    -0.053531   -0.0026445      0.12633      0.66412 SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP
SCHLOSSER_MYC_TARGETS_REPRES...          SET     157     0.010156    0.0009143     0.063643      0.43661 SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM
SCHLOSSER_SERUM_RESPONSE_AUG...          SET     104      0.06747    0.0049506     0.092177       0.2321 SCHLOSSER_SERUM_RESPONSE_AUGMENTED_BY_MYC
SCHLOSSER_SERUM_RESPONSE_DN              SET     662     0.055577     0.010137     0.033755     0.049842 SCHLOSSER_SERUM_RESPONSE_DN
SCHLOSSER_SERUM_RESPONSE_UP              SET     119      0.11128    0.0087312      0.07786     0.076471 SCHLOSSER_SERUM_RESPONSE_UP
SCHMAHL_PDGF_SIGNALING                   SET       9      0.12336    0.0026693      0.27908      0.32924 SCHMAHL_PDGF_SIGNALING
SCHMIDT_POR_TARGETS_IN_LIMB_...1         SET       8     -0.25055   -0.0051116      0.28726      0.80844 SCHMIDT_POR_TARGETS_IN_LIMB_BUD_DN
SCHMIDT_POR_TARGETS_IN_LIMB_...2         SET      26   -0.0035322  -0.00012985      0.18239      0.50773 SCHMIDT_POR_TARGETS_IN_LIMB_BUD_UP
SCHOEN_NFKB_SIGNALING                    SET      34     -0.15756   -0.0066224      0.13736      0.87432 SCHOEN_NFKB_SIGNALING
SCHRAETS_MLL_TARGETS_DN                  SET      31     0.049531     0.001988      0.15474      0.37445 SCHRAETS_MLL_TARGETS_DN
SCHRAETS_MLL_TARGETS_UP                  SET      30     -0.12694   -0.0050123      0.14697      0.80612 SCHRAETS_MLL_TARGETS_UP
SCHUETZ_BREAST_CANCER_DUCTAL...1         SET      82      0.06864    0.0044747     0.094074      0.23281 SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN
SCHUETZ_BREAST_CANCER_DUCTAL...2         SET     335     0.059374    0.0077716     0.048471      0.11031 SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP
SCHUHMACHER_MYC_TARGETS_DN               SET       7      0.38063    0.0072642      0.35807       0.1439 SCHUHMACHER_MYC_TARGETS_DN
SCHUHMACHER_MYC_TARGETS_UP               SET      76    -0.097481    -0.006119       0.0979       0.8403 SCHUHMACHER_MYC_TARGETS_UP
SCHWAB_TARGETS_OF_BMYB_POLYM...1         SET      14      0.44988      0.01214      0.24219     0.031629 SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_DN
SCHWAB_TARGETS_OF_BMYB_POLYM...2         SET      12     -0.47702    -0.011918      0.25629      0.96864 SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_UP
SCIAN_CELL_CYCLE_TARGETS_OF_...1         SET      22     -0.16844   -0.0056967      0.18622      0.81713 SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_DN
SCIAN_CELL_CYCLE_TARGETS_OF_...2         SET       9      0.07313    0.0015825      0.29208      0.40115 SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_UP
SCIAN_INVERSED_TARGETS_OF_TP...1         SET      28    -0.038726   -0.0014773       0.1586      0.59645 SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_DN
SCIAN_INVERSED_TARGETS_OF_TP...2         SET      10     0.022778   0.00051954      0.39719      0.47713 SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_UP
SCIBETTA_KDM5B_TARGETS_DN                SET      75     0.072571    0.0045254     0.093952      0.21994 SCIBETTA_KDM5B_TARGETS_DN
SCIBETTA_KDM5B_TARGETS_UP                SET      18     -0.18321   -0.0056052      0.20621      0.81284 SCIBETTA_KDM5B_TARGETS_UP
SEAVEY_EPITHELIOID_HEMANGIOE...          SET      91    -0.053528   -0.0036753     0.094678      0.71409 SEAVEY_EPITHELIOID_HEMANGIOENDOTHELIOMA
SEIDEN_MET_SIGNALING                     SET      19     0.099789    0.0031366       0.1981      0.30723 SEIDEN_MET_SIGNALING
SEIDEN_ONCOGENESIS_BY_MET                SET      86    0.0076367   0.00050979     0.091426      0.46672 SEIDEN_ONCOGENESIS_BY_MET
SEITZ_NEOPLASTIC_TRANSFORMAT...1         SET      30     0.031387    0.0012393      0.15251      0.41848 SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_DN
SEITZ_NEOPLASTIC_TRANSFORMAT...2         SET      70      0.13422    0.0080868      0.11027      0.11179 SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP
SEKI_INFLAMMATORY_RESPONSE_L...1         SET      21      -0.3973    -0.013128      0.20768      0.97212 SEKI_INFLAMMATORY_RESPONSE_LPS_DN
SEKI_INFLAMMATORY_RESPONSE_L...2         SET      73   -0.0098798  -0.00060785     0.098864       0.5398 SEKI_INFLAMMATORY_RESPONSE_LPS_UP
SEMBA_FHIT_TARGETS_DN                    SET       9     -0.13869   -0.0030012      0.26359      0.70061 SEMBA_FHIT_TARGETS_DN
SEMBA_FHIT_TARGETS_UP                    SET      11      0.14446    0.0034557      0.24032      0.27388 SEMBA_FHIT_TARGETS_UP
SEMENZA_HIF1_TARGETS                     SET      35      0.15418    0.0065746      0.14936      0.15099 SEMENZA_HIF1_TARGETS
SENESE_HDAC1_AND_HDAC2_TARGE...1         SET     215    -0.090607   -0.0095312     0.060183      0.93389 SENESE_HDAC1_AND_HDAC2_TARGETS_DN
SENESE_HDAC1_AND_HDAC2_TARGE...2         SET     224    -0.030809   -0.0033073     0.056192      0.70825 SENESE_HDAC1_AND_HDAC2_TARGETS_UP
SENESE_HDAC1_TARGETS_DN                  SET     236    -0.068336   -0.0075272     0.058929      0.87689 SENESE_HDAC1_TARGETS_DN
SENESE_HDAC1_TARGETS_UP                  SET     418    -0.097329    -0.014199     0.041726      0.99016 SENESE_HDAC1_TARGETS_UP
SENESE_HDAC2_TARGETS_DN                  SET     114    -0.046461   -0.0035683     0.084265      0.70931 SENESE_HDAC2_TARGETS_DN
SENESE_HDAC2_TARGETS_UP                  SET     110     0.024833    0.0018736     0.080116       0.3783 SENESE_HDAC2_TARGETS_UP
SENESE_HDAC3_TARGETS_DN                  SET     506    -0.022595   -0.0036183     0.038915      0.71925 SENESE_HDAC3_TARGETS_DN
SENESE_HDAC3_TARGETS_UP                  SET     455     -0.02003   -0.0030458     0.040731      0.68856 SENESE_HDAC3_TARGETS_UP
SENGUPTA_EBNA1_ANTICORRELATED            SET     140     -0.00772  -0.00065661     0.074196      0.54143 SENGUPTA_EBNA1_ANTICORRELATED
SENGUPTA_NASOPHARYNGEAL_CARC...1         SET     334     0.063382    0.0082841     0.047181     0.089587 SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN
SENGUPTA_NASOPHARYNGEAL_CARC...2         SET     291    0.0037428   0.00045713     0.051088       0.4708 SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP
SENGUPTA_NASOPHARYNGEAL_CARC...3         SET     151    -0.080795   -0.0071346     0.071725         0.87 SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN
SENGUPTA_NASOPHARYNGEAL_CARC...4         SET     371   -0.0023418  -0.00032227     0.044735      0.52087 SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP
SERVITJA_ISLET_HNF1A_TARGETS...1         SET     103     0.085091    0.0062137      0.08909      0.16977 SERVITJA_ISLET_HNF1A_TARGETS_DN
SERVITJA_ISLET_HNF1A_TARGETS...2         SET     161     0.098423    0.0089721      0.07004     0.079987 SERVITJA_ISLET_HNF1A_TARGETS_UP
SERVITJA_LIVER_HNF1A_TARGETS...1         SET     158     0.012223    0.0011039     0.064195       0.4245 SERVITJA_LIVER_HNF1A_TARGETS_DN
SERVITJA_LIVER_HNF1A_TARGETS...2         SET     131     -0.07365   -0.0060609     0.074549       0.8384 SERVITJA_LIVER_HNF1A_TARGETS_UP
SESTO_RESPONSE_TO_UV_C0                  SET     101     -0.10717   -0.0077503     0.081517      0.90569 SESTO_RESPONSE_TO_UV_C0
SESTO_RESPONSE_TO_UV_C1                  SET      70      0.17044     0.010269      0.10045     0.044872 SESTO_RESPONSE_TO_UV_C1
SESTO_RESPONSE_TO_UV_C2                  SET      51     -0.11589   -0.0059629      0.12131      0.83028 SESTO_RESPONSE_TO_UV_C2
SESTO_RESPONSE_TO_UV_C3                  SET      21    -0.097668   -0.0032273      0.17168      0.71528 SESTO_RESPONSE_TO_UV_C3
SESTO_RESPONSE_TO_UV_C4                  SET      20      0.21916    0.0070675      0.20455      0.14199 SESTO_RESPONSE_TO_UV_C4
SESTO_RESPONSE_TO_UV_C5                  SET      46     0.016594     0.000811      0.12709      0.44806 SESTO_RESPONSE_TO_UV_C5
SESTO_RESPONSE_TO_UV_C6                  SET      38      0.15053    0.0066879       0.1432       0.1466 SESTO_RESPONSE_TO_UV_C6
SESTO_RESPONSE_TO_UV_C7                  SET      68     0.027698    0.0016449      0.10352      0.39452 SESTO_RESPONSE_TO_UV_C7
SESTO_RESPONSE_TO_UV_C8                  SET      67      0.16638    0.0098086      0.10853     0.062633 SESTO_RESPONSE_TO_UV_C8
SETLUR_PROSTATE_CANCER_TMPRS...1         SET      17     -0.33203   -0.0098723      0.21136      0.94189 SETLUR_PROSTATE_CANCER_TMPRSS2_ERG_FUSION_DN
SETLUR_PROSTATE_CANCER_TMPRS...2         SET      67      0.16072    0.0094745      0.10407     0.061272 SETLUR_PROSTATE_CANCER_TMPRSS2_ERG_FUSION_UP
SHAFFER_IRF4_MULTIPLE_MYELOM...          SET      33      0.12487    0.0051708      0.14442      0.19363 SHAFFER_IRF4_MULTIPLE_MYELOMA_PROGRAM
SHAFFER_IRF4_TARGETS_IN_ACTI...1         SET      79     0.002968   0.00018993      0.10598      0.48883 SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE
SHAFFER_IRF4_TARGETS_IN_ACTI...2         SET      61    -0.041988   -0.0023622      0.11666      0.64054 SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL
SHAFFER_IRF4_TARGETS_IN_MYEL...          SET      97      0.06284    0.0044539     0.086176      0.23294 SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE
SHAFFER_IRF4_TARGETS_IN_PLAS...          SET      64      0.13596    0.0078343      0.10388     0.095301 SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE
SHANK_TAL1_TARGETS_DN                    SET      10     0.012171    0.0002776      0.27628      0.48243 SHANK_TAL1_TARGETS_DN
SHARMA_ASTROCYTOMA_WITH_NF1_...          SET       5     -0.31235   -0.0050384      0.40254      0.78111 SHARMA_ASTROCYTOMA_WITH_NF1_SYNDROM
SHARMA_PILOCYTIC_ASTROCYTOMA...1         SET       7     -0.48157   -0.0091905      0.35053      0.91524 SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN
SHARMA_PILOCYTIC_ASTROCYTOMA...2         SET      27      0.10171    0.0038104      0.17839      0.28428 SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP
SHEDDEN_LUNG_CANCER_GOOD_SUR...1         SET     260   -0.0016999  -0.00019642     0.054547      0.51243 SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12
SHEDDEN_LUNG_CANCER_GOOD_SUR...2         SET     189     0.030479    0.0030081     0.066822      0.32416 SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4
SHEDDEN_LUNG_CANCER_GOOD_SUR...3         SET      65    -0.087838   -0.0051006      0.10221      0.80492 SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5
SHEDDEN_LUNG_CANCER_POOR_SUR...          SET     437     0.022919    0.0034171      0.04149      0.29034 SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6
SHEN_SMARCA2_TARGETS_DN                  SET     274     0.024377    0.0028904     0.049869      0.31249 SHEN_SMARCA2_TARGETS_DN
SHEN_SMARCA2_TARGETS_UP                  SET     408    -0.021699   -0.0031283     0.041677      0.69869 SHEN_SMARCA2_TARGETS_UP
SHEPARD_BMYB_MORPHOLINO_DN               SET     191    -0.024114   -0.0023924     0.062258      0.65074 SHEPARD_BMYB_MORPHOLINO_DN
SHEPARD_BMYB_MORPHOLINO_UP               SET     204      0.04984    0.0051085      0.06107      0.20722 SHEPARD_BMYB_MORPHOLINO_UP
SHEPARD_BMYB_TARGETS                     SET      73    -0.072507   -0.0044609     0.094616      0.77825 SHEPARD_BMYB_TARGETS
SHEPARD_CRASH_AND_BURN_MUTAN...1         SET     185     0.063943    0.0062444     0.062457      0.15297 SHEPARD_CRASH_AND_BURN_MUTANT_DN
SHEPARD_CRASH_AND_BURN_MUTAN...2         SET     197    -0.010768   -0.0010848      0.06169      0.56928 SHEPARD_CRASH_AND_BURN_MUTANT_UP
SHETH_LIVER_CANCER_VS_TXNIP_...1         SET     243   -0.0043725  -0.00048863     0.053178      0.53277 SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1
SHETH_LIVER_CANCER_VS_TXNIP_...2         SET     158      0.16219     0.014648     0.067431    0.0080857 SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2
SHETH_LIVER_CANCER_VS_TXNIP_...3         SET      69    -0.066891   -0.0040015     0.097412      0.75385 SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3
SHETH_LIVER_CANCER_VS_TXNIP_...4         SET     269    0.0013709   0.00016108     0.053612       0.4898 SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4
SHETH_LIVER_CANCER_VS_TXNIP_...5         SET      99    -0.023842   -0.0017071     0.088616      0.60605 SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5
SHETH_LIVER_CANCER_VS_TXNIP_...6         SET      52    -0.035248   -0.0018313      0.11975      0.61575 SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6
SHIN_B_CELL_LYMPHOMA_CLUSTER...1         SET      12      0.34922     0.008725      0.21037      0.04847 SHIN_B_CELL_LYMPHOMA_CLUSTER_1
SHIN_B_CELL_LYMPHOMA_CLUSTER...2         SET      31    -0.084876   -0.0034067      0.16074      0.70125 SHIN_B_CELL_LYMPHOMA_CLUSTER_2
SHIN_B_CELL_LYMPHOMA_CLUSTER...3         SET      28      0.26558     0.010132      0.15698     0.045346 SHIN_B_CELL_LYMPHOMA_CLUSTER_3
SHIN_B_CELL_LYMPHOMA_CLUSTER...4         SET      18      0.14376    0.0043982      0.19583      0.23145 SHIN_B_CELL_LYMPHOMA_CLUSTER_5
SHIN_B_CELL_LYMPHOMA_CLUSTER...5         SET      11     -0.14185   -0.0033932      0.20976      0.75055 SHIN_B_CELL_LYMPHOMA_CLUSTER_6
SHIN_B_CELL_LYMPHOMA_CLUSTER...6         SET      27       0.2061    0.0077207      0.18564      0.13347 SHIN_B_CELL_LYMPHOMA_CLUSTER_7
SHIN_B_CELL_LYMPHOMA_CLUSTER...7         SET      37      0.27966     0.012261      0.12891     0.015034 SHIN_B_CELL_LYMPHOMA_CLUSTER_8
SHIN_B_CELL_LYMPHOMA_CLUSTER...8         SET      17   -0.0059469  -0.00017682      0.19875      0.51194 SHIN_B_CELL_LYMPHOMA_CLUSTER_9
SHIPP_DLBCL_CURED_VS_FATAL_DN            SET      40  -0.00051878  -2.3647e-05      0.14657      0.50141 SHIPP_DLBCL_CURED_VS_FATAL_DN
SHIPP_DLBCL_CURED_VS_FATAL_UP            SET      35    -0.018892  -0.00080562       0.1334      0.55631 SHIPP_DLBCL_CURED_VS_FATAL_UP
SHIPP_DLBCL_VS_FOLLICULAR_LY...1         SET      38     -0.12653   -0.0056218      0.13586      0.82416 SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_DN
SHIPP_DLBCL_VS_FOLLICULAR_LY...2         SET      44    -0.093707   -0.0044793      0.13403      0.75776 SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP
SHIRAISHI_PLZF_TARGETS_DN                SET       9     -0.13152   -0.0028458      0.28675      0.67675 SHIRAISHI_PLZF_TARGETS_DN
SHIRAISHI_PLZF_TARGETS_UP                SET       9     -0.47744    -0.010331      0.26015      0.96676 SHIRAISHI_PLZF_TARGETS_UP
SHI_SPARC_TARGETS_DN                     SET      11      0.35951       0.0086      0.25832     0.082015 SHI_SPARC_TARGETS_DN
SHI_SPARC_TARGETS_UP                     SET      23       0.2034    0.0070335      0.17594      0.12383 SHI_SPARC_TARGETS_UP
SIG_BCR_SIGNALING_PATHWAY                SET      45      0.15305    0.0073983      0.13121      0.12174 SIG_BCR_SIGNALING_PATHWAY
SIG_CD40PATHWAYMAP                       SET      33      0.22201    0.0091931      0.15215     0.072273 SIG_CD40PATHWAYMAP
SIG_CHEMOTAXIS                           SET      40     0.089471    0.0040783      0.13301      0.25059 SIG_CHEMOTAXIS
SIG_IL4RECEPTOR_IN_B_LYPHOCY...          SET      27      0.17383    0.0065121      0.16164       0.1411 SIG_IL4RECEPTOR_IN_B_LYPHOCYTES
SIG_INSULIN_RECEPTOR_PATHWAY...          SET      49      0.07824    0.0039463      0.12422      0.26439 SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES
SIG_PIP3_SIGNALING_IN_B_LYMP...          SET      34    -0.072953   -0.0030663      0.13869      0.70056 SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES
SIG_PIP3_SIGNALING_IN_CARDIA...          SET      63       0.1471    0.0084099      0.11088     0.092321 SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES
SIG_REGULATION_OF_THE_ACTIN_...          SET      31     0.096312    0.0038657      0.15794        0.271 SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES
SILIGAN_BOUND_BY_EWS_FLT1_FU...          SET      44     0.087574    0.0041862      0.13228      0.25398 SILIGAN_BOUND_BY_EWS_FLT1_FUSION
SILIGAN_TARGETS_OF_EWS_FLI1_...1         SET      17      0.22144     0.006584      0.23059      0.16846 SILIGAN_TARGETS_OF_EWS_FLI1_FUSION_DN
SILIGAN_TARGETS_OF_EWS_FLI1_...2         SET      15     -0.11221   -0.0031342      0.21583      0.69843 SILIGAN_TARGETS_OF_EWS_FLI1_FUSION_UP
SIMBULAN_PARP1_TARGETS_DN                SET      16      0.21189    0.0061123      0.23707      0.18573 SIMBULAN_PARP1_TARGETS_DN
SIMBULAN_PARP1_TARGETS_UP                SET      29    -0.065351   -0.0025371      0.15391      0.66444 SIMBULAN_PARP1_TARGETS_UP
SIMBULAN_UV_RESPONSE_IMMORTA...          SET      31      0.41389     0.016612      0.16883    0.0071193 SIMBULAN_UV_RESPONSE_IMMORTALIZED_DN
SIMBULAN_UV_RESPONSE_NORMAL_...1         SET      31       0.2014    0.0080835      0.16179      0.10661 SIMBULAN_UV_RESPONSE_NORMAL_DN
SIMBULAN_UV_RESPONSE_NORMAL_...2         SET       9      0.15441    0.0033412      0.30761      0.30785 SIMBULAN_UV_RESPONSE_NORMAL_UP
SINGH_NFE2L2_TARGETS                     SET      13     0.044261     0.001151      0.19834      0.41171 SINGH_NFE2L2_TARGETS
SLEBOS_HEAD_AND_NECK_CANCER_...          SET      70    -0.014269  -0.00085975      0.10143      0.55594 SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP
SMID_BREAST_CANCER_BASAL_DN              SET     660     0.032349    0.0058919     0.033389      0.16632 SMID_BREAST_CANCER_BASAL_DN
SMID_BREAST_CANCER_BASAL_UP              SET     602     0.046114    0.0080339     0.036347      0.10228 SMID_BREAST_CANCER_BASAL_UP
SMID_BREAST_CANCER_ERBB2_DN              SET       5       0.2653    0.0042794      0.46979      0.28613 SMID_BREAST_CANCER_ERBB2_DN
SMID_BREAST_CANCER_ERBB2_UP              SET     133    -0.027931   -0.0023159     0.075947      0.64347 SMID_BREAST_CANCER_ERBB2_UP
SMID_BREAST_CANCER_LUMINAL_A...1         SET      16     -0.17713   -0.0051097      0.20027      0.81177 SMID_BREAST_CANCER_LUMINAL_A_DN
SMID_BREAST_CANCER_LUMINAL_A...2         SET      80    -0.046647   -0.0030039     0.097076      0.68457 SMID_BREAST_CANCER_LUMINAL_A_UP
SMID_BREAST_CANCER_LUMINAL_B...1         SET     516     0.068873     0.011135     0.039379     0.040159 SMID_BREAST_CANCER_LUMINAL_B_DN
SMID_BREAST_CANCER_LUMINAL_B...2         SET     160     0.046777    0.0042509      0.06806      0.24596 SMID_BREAST_CANCER_LUMINAL_B_UP
SMID_BREAST_CANCER_NORMAL_LI...1         SET       6     -0.10994   -0.0019425      0.35164      0.62272 SMID_BREAST_CANCER_NORMAL_LIKE_DN
SMID_BREAST_CANCER_NORMAL_LI...2         SET     436     0.023697    0.0035292     0.042398      0.28811 SMID_BREAST_CANCER_NORMAL_LIKE_UP
SMID_BREAST_CANCER_RELAPSE_I...1         SET     281      0.13076     0.015697     0.053068    0.0068769 SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN
SMID_BREAST_CANCER_RELAPSE_I...2         SET      94    -0.027587   -0.0019249     0.091995      0.61786 SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP
SMID_BREAST_CANCER_RELAPSE_I...3         SET      78     0.028653     0.001822      0.10441      0.39188 SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_DN
SMID_BREAST_CANCER_RELAPSE_I...4         SET      35      0.24987     0.010655      0.15008     0.047978 SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP
