# MEAN_SAMPLE_SIZE = 15368
# TOTAL_GENES = 19074
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
REACTOME_FERTILIZATION                   SET      26    -0.086801   -0.0032026      0.19503      0.67186 REACTOME_FERTILIZATION
REACTOME_FGFR1B_LIGAND_BINDI...          SET       6     -0.22438   -0.0039791      0.34027      0.74518 REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR1C_LIGAND_BINDI...          SET      11     -0.20203   -0.0048505      0.26374      0.77816 REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR1_LIGAND_BINDIN...          SET      15     -0.25541   -0.0071598      0.23518      0.86125 REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR1_MUTANT_RECEPT...          SET      31     0.072425    0.0029175      0.15842      0.32378 REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION
REACTOME_FGFR2B_LIGAND_BINDI...          SET      10      0.12695    0.0029061      0.27211      0.32041 REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR2C_LIGAND_BINDI...          SET      12     -0.15822   -0.0039674      0.25807      0.73009 REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR2_ALTERNATIVE_S...          SET      27     0.095466    0.0035893      0.15445      0.26826 REACTOME_FGFR2_ALTERNATIVE_SPLICING
REACTOME_FGFR2_LIGAND_BINDIN...          SET      19    -0.052121   -0.0016442      0.20478      0.60045 REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR2_MUTANT_RECEPT...          SET      32     0.070231    0.0028743      0.14828      0.31788 REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION
REACTOME_FGFR3B_LIGAND_BINDI...          SET       7      0.14227     0.002725      0.31235      0.32439 REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR3_LIGAND_BINDIN...          SET      12     0.001428   3.5808e-05      0.25061      0.49773 REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFRL1_MODULATION_O...          SET      13     -0.21646   -0.0056492      0.26067      0.79684 REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING
REACTOME_FIBRONECTIN_MATRIX_...          SET       6      0.13267    0.0023527       0.3503      0.35245 REACTOME_FIBRONECTIN_MATRIX_FORMATION
REACTOME_FICOLINS_BIND_TO_RE...          SET       5     -0.16072    -0.002602      0.50044      0.62596 REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE
REACTOME_FLT3_SIGNALING                  SET      38     0.021604   0.00096335      0.13068      0.43435 REACTOME_FLT3_SIGNALING
REACTOME_FLT3_SIGNALING_BY_C...          SET       7     -0.28913   -0.0055381      0.32338      0.81436 REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS
REACTOME_FLT3_SIGNALING_IN_D...          SET      28    0.0054938   0.00021034      0.16167      0.48645 REACTOME_FLT3_SIGNALING_IN_DISEASE
REACTOME_FLT3_SIGNALING_THRO...          SET       6      0.25646     0.004548       0.3366      0.22306 REACTOME_FLT3_SIGNALING_THROUGH_SRC_FAMILY_KINASES
REACTOME_FOLDING_OF_ACTIN_BY...          SET      10      0.44173     0.010112      0.25336     0.040634 REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC
REACTOME_FORMATION_OF_APOPTO...          SET      10     -0.17796   -0.0040738      0.31196      0.71582 REACTOME_FORMATION_OF_APOPTOSOME
REACTOME_FORMATION_OF_ATP_BY...          SET      16      0.16952    0.0049078      0.24737      0.24659 REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING
REACTOME_FORMATION_OF_AXIAL_...          SET      14      0.27517    0.0074525      0.25285      0.13825 REACTOME_FORMATION_OF_AXIAL_MESODERM
REACTOME_FORMATION_OF_FIBRIN...          SET      36     -0.04995    -0.002168      0.14122      0.63822 REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE
REACTOME_FORMATION_OF_INCISI...          SET      39     -0.17407   -0.0078632       0.1254      0.91744 REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER
REACTOME_FORMATION_OF_LATERA...          SET       5      0.26699    0.0043223      0.44334      0.27352 REACTOME_FORMATION_OF_LATERAL_PLATE_MESODERM
REACTOME_FORMATION_OF_PARAXI...          SET      22      0.15439    0.0052403      0.19718      0.21682 REACTOME_FORMATION_OF_PARAXIAL_MESODERM
REACTOME_FORMATION_OF_RNA_PO...          SET      55  -0.00067267   -3.607e-05      0.11314      0.50237 REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX
REACTOME_FORMATION_OF_SENESC...          SET      17      0.20083    0.0059931      0.25476      0.21526 REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF
REACTOME_FORMATION_OF_TC_NER...          SET      50    -0.056404   -0.0028841      0.12036      0.68033 REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX
REACTOME_FORMATION_OF_THE_BE...          SET      59     0.011864   0.00065883      0.11359      0.45841 REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX
REACTOME_FORMATION_OF_THE_CO...          SET     128       0.1111    0.0090705      0.10266      0.13958 REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE
REACTOME_FORMATION_OF_THE_EA...          SET      30    0.0050236   0.00019908      0.15368      0.48696 REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX
REACTOME_FORMATION_OF_TUBULI...          SET      25    -0.091813   -0.0033218      0.16369      0.71257 REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC
REACTOME_FORMATION_OF_XYLULO...          SET       5    -0.014219  -0.00023019      0.36834       0.5154 REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE
REACTOME_FORMYL_PEPTIDE_RECE...          SET       7      0.11966    0.0022919      0.38303      0.37737 REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS
REACTOME_FOXO_MEDIATED_TRANS...1         SET      63      0.22124     0.012694      0.10498     0.017544 REACTOME_FOXO_MEDIATED_TRANSCRIPTION
REACTOME_FOXO_MEDIATED_TRANS...2         SET      16      0.46979     0.013601      0.21806     0.015614 REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES
REACTOME_FOXO_MEDIATED_TRANS...3         SET      15      0.25709     0.007207       0.2025      0.10212 REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES
REACTOME_FOXO_MEDIATED_TRANS...4         SET      28      0.42253     0.016177      0.17942    0.0092698 REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES
REACTOME_FREE_FATTY_ACIDS_RE...          SET      10    -0.050398   -0.0011537      0.23495      0.58492 REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION
REACTOME_FREE_FATTY_ACID_REC...          SET       5      0.22121    0.0035812      0.27746      0.21265 REACTOME_FREE_FATTY_ACID_RECEPTORS
REACTOME_FRS_MEDIATED_FGFR1_...          SET      23    -0.055907   -0.0019402      0.17895      0.62264 REACTOME_FRS_MEDIATED_FGFR1_SIGNALING
REACTOME_FRS_MEDIATED_FGFR2_...          SET      24     0.053556    0.0018986      0.17063      0.37681 REACTOME_FRS_MEDIATED_FGFR2_SIGNALING
REACTOME_FRS_MEDIATED_FGFR3_...          SET      19      0.11173    0.0035248      0.18874      0.27693 REACTOME_FRS_MEDIATED_FGFR3_SIGNALING
REACTOME_FRS_MEDIATED_FGFR4_...          SET      21   0.00059495   1.9731e-05      0.17953      0.49868 REACTOME_FRS_MEDIATED_FGFR4_SIGNALING
REACTOME_FRUCTOSE_CATABOLISM             SET       5     -0.38672   -0.0062606      0.40018      0.83306 REACTOME_FRUCTOSE_CATABOLISM
REACTOME_FRUCTOSE_METABOLISM             SET       7    -0.043051  -0.00082459      0.32084      0.55337 REACTOME_FRUCTOSE_METABOLISM
REACTOME_G0_AND_EARLY_G1                 SET      27     -0.10305   -0.0038744      0.15573      0.74591 REACTOME_G0_AND_EARLY_G1
REACTOME_G1_S_DNA_DAMAGE_CHE...          SET      64      0.01494   0.00086399      0.10948      0.44573 REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS
REACTOME_G1_S_SPECIFIC_TRANS...          SET      28      0.04698    0.0017987      0.17367      0.39339 REACTOME_G1_S_SPECIFIC_TRANSCRIPTION
REACTOME_G2_M_CHECKPOINTS                SET     142    -0.059331   -0.0051003     0.067766      0.80935 REACTOME_G2_M_CHECKPOINTS
REACTOME_G2_M_DNA_DAMAGE_CHE...          SET      73    -0.086897   -0.0053657     0.090007      0.83283 REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT
REACTOME_G2_M_DNA_REPLICATIO...          SET       5     0.071403    0.0011559      0.29398      0.40405 REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT
REACTOME_G2_PHASE                        SET       5      0.59211    0.0095857      0.39017      0.06457 REACTOME_G2_PHASE
REACTOME_GAB1_SIGNALOSOME                SET      17      0.31348    0.0093547      0.24302     0.098546 REACTOME_GAB1_SIGNALOSOME
REACTOME_GABA_B_RECEPTOR_ACT...          SET      43    -0.061795   -0.0029308      0.13889      0.67181 REACTOME_GABA_B_RECEPTOR_ACTIVATION
REACTOME_GABA_RECEPTOR_ACTIV...          SET      56   -0.0034782  -0.00018819      0.12545      0.51106 REACTOME_GABA_RECEPTOR_ACTIVATION
REACTOME_GABA_SYNTHESIS_RELE...          SET      19     -0.24941   -0.0078682      0.19534      0.89915 REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION
REACTOME_GAMMA_CARBOXYLATION...1         SET      35    -0.020199  -0.00086448      0.13479      0.55956 REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION
REACTOME_GAMMA_CARBOXYLATION...2         SET      10     -0.23517   -0.0053834      0.25492      0.82186 REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS
REACTOME_GAP_FILLING_DNA_REP...          SET      25     0.065052    0.0023536      0.16275      0.34469 REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER
REACTOME_GAP_JUNCTION_ASSEMB...          SET      34      0.03017    0.0012727      0.16048      0.42544 REACTOME_GAP_JUNCTION_ASSEMBLY
REACTOME_GAP_JUNCTION_DEGRAD...          SET      12      0.29012    0.0072748      0.22993      0.10352 REACTOME_GAP_JUNCTION_DEGRADATION
REACTOME_GAP_JUNCTION_TRAFFI...          SET      47      0.16008    0.0079366      0.13046      0.10992 REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION
REACTOME_GASTRIN_CREB_SIGNAL...          SET      17    -0.038712   -0.0011552      0.18243      0.58402 REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK
REACTOME_GASTRULATION                    SET      48      0.14977    0.0075038      0.13093      0.12635 REACTOME_GASTRULATION
REACTOME_GDP_FUCOSE_BIOSYNTH...          SET       6     -0.32397   -0.0057452      0.35886      0.81667 REACTOME_GDP_FUCOSE_BIOSYNTHESIS
REACTOME_GENERATION_OF_SECON...          SET      21     -0.27496   -0.0091188      0.19112      0.92487 REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES
REACTOME_GENE_AND_PROTEIN_EX...          SET      35      0.21551    0.0092233      0.12841     0.046659 REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION
REACTOME_GENE_SILENCING_BY_R...          SET     105    -0.022757   -0.0016838     0.084921      0.60564 REACTOME_GENE_SILENCING_BY_RNA
REACTOME_GERM_LAYER_FORMATIO...          SET      16      0.24447    0.0070777      0.24806      0.16219 REACTOME_GERM_LAYER_FORMATION_AT_GASTRULATION
REACTOME_GLI_PROTEINS_BIND_P...          SET       7    -0.070861   -0.0013573      0.32439      0.58646 REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION
REACTOME_GLOBAL_GENOME_NUCLE...          SET      80    -0.021305   -0.0013769     0.092837      0.59075 REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER
REACTOME_GLUCAGON_LIKE_PEPTI...          SET      42      0.10403    0.0048764      0.13536      0.22108 REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION
REACTOME_GLUCAGON_SIGNALING_...          SET      33     0.099673    0.0041424      0.15504      0.26015 REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION
REACTOME_GLUCAGON_TYPE_LIGAN...          SET      33    0.0013733   5.7073e-05      0.15129      0.49638 REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS
REACTOME_GLUCOCORTICOID_BIOS...          SET       9      0.13404     0.002911      0.26759      0.30822 REACTOME_GLUCOCORTICOID_BIOSYNTHESIS
REACTOME_GLUCONEOGENESIS                 SET      33    -0.044824   -0.0018629       0.1552      0.61364 REACTOME_GLUCONEOGENESIS
REACTOME_GLUCOSE_METABOLISM              SET      89   0.00049438   3.3692e-05     0.095486      0.49793 REACTOME_GLUCOSE_METABOLISM
REACTOME_GLUCURONIDATION                 SET      23     0.025936    0.0009001      0.21543      0.45209 REACTOME_GLUCURONIDATION
REACTOME_GLUTAMATE_AND_GLUTA...          SET      13      0.25346    0.0066149      0.17542     0.074257 REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM
REACTOME_GLUTAMATE_NEUROTRAN...          SET      24    -0.079646   -0.0028235      0.16959      0.68069 REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE
REACTOME_GLUTATHIONE_CONJUGA...          SET      35      0.20819    0.0089101      0.15911     0.095372 REACTOME_GLUTATHIONE_CONJUGATION
REACTOME_GLUTATHIONE_SYNTHES...          SET      12      0.38157    0.0095679      0.23853     0.054852 REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING
REACTOME_GLYCEROPHOSPHOLIPID...1         SET     121       0.0812     0.006447     0.079898      0.15475 REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS
REACTOME_GLYCEROPHOSPHOLIPID...2         SET       7     -0.25314   -0.0048486      0.36786      0.75431 REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM
REACTOME_GLYCOGEN_BREAKDOWN_...          SET      11        0.239     0.005738      0.23502       0.1546 REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS
REACTOME_GLYCOGEN_METABOLISM             SET      22      0.08349    0.0028339      0.17516      0.31681 REACTOME_GLYCOGEN_METABOLISM
REACTOME_GLYCOGEN_STORAGE_DI...          SET      15      0.07307    0.0020483      0.21638       0.3678 REACTOME_GLYCOGEN_STORAGE_DISEASES
REACTOME_GLYCOGEN_SYNTHESIS              SET      13      0.10403    0.0027151       0.2311       0.3263 REACTOME_GLYCOGEN_SYNTHESIS
REACTOME_GLYCOLYSIS                      SET      69     0.061421    0.0036876      0.10802      0.28481 REACTOME_GLYCOLYSIS
REACTOME_GLYCOSAMINOGLYCAN_M...          SET     118     0.039528    0.0030995     0.080876      0.31251 REACTOME_GLYCOSAMINOGLYCAN_METABOLISM
REACTOME_GLYCOSPHINGOLIPID_M...          SET      38    -0.010625  -0.00047379      0.12717      0.53329 REACTOME_GLYCOSPHINGOLIPID_METABOLISM
REACTOME_GLYOXYLATE_METABOLI...          SET      30      0.13976    0.0055383      0.14437      0.16653 REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION
REACTOME_GOLGI_ASSOCIATED_VE...          SET      51   -0.0046196  -0.00023856      0.11484      0.51604 REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS
REACTOME_GOLGI_CISTERNAE_PER...          SET      14    -0.023476  -0.00063579      0.20787      0.54496 REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION
REACTOME_GOLGI_TO_ER_RETROGR...          SET     130    -0.039881   -0.0032813     0.072869      0.70791 REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT
REACTOME_GP1B_IX_V_ACTIVATIO...          SET      11      0.62044     0.014896       0.2459    0.0058202 REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING
REACTOME_GPCR_LIGAND_BINDING             SET     437    -0.019892   -0.0029764     0.043221      0.67733 REACTOME_GPCR_LIGAND_BINDING
REACTOME_GPER1_SIGNALING                 SET      45    -0.046971   -0.0022788      0.12913      0.64198 REACTOME_GPER1_SIGNALING
REACTOME_GPVI_MEDIATED_ACTIV...          SET      33     0.065229    0.0027109      0.15123      0.33312 REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE
REACTOME_GRB2_EVENTS_IN_ERBB...          SET      16    -0.041944   -0.0012143      0.22225      0.57484 REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING
REACTOME_GRB2_SOS_PROVIDES_L...          SET      15      0.41228     0.011557      0.24806     0.048262 REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS
REACTOME_GRB7_EVENTS_IN_ERBB...          SET       5      0.16678       0.0027      0.51325      0.37261 REACTOME_GRB7_EVENTS_IN_ERBB2_SIGNALING
REACTOME_GROWTH_HORMONE_RECE...          SET      24      0.35957     0.012747      0.18697     0.027239 REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING
REACTOME_G_ALPHA_12_13_SIGNA...          SET      75     -0.12678   -0.0079343       0.1009      0.89552 REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS
REACTOME_G_ALPHA_I_SIGNALLIN...          SET     298     0.071987    0.0089275     0.053355     0.088646 REACTOME_G_ALPHA_I_SIGNALLING_EVENTS
REACTOME_G_ALPHA_Q_SIGNALLIN...          SET     206    -0.063933   -0.0066083     0.059039      0.86056 REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS
REACTOME_G_ALPHA_S_SIGNALLIN...          SET     154    -0.063666   -0.0056977     0.071745      0.81256 REACTOME_G_ALPHA_S_SIGNALLING_EVENTS
REACTOME_G_ALPHA_Z_SIGNALLIN...          SET      47      -0.1066    -0.005285      0.12341      0.80614 REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS
REACTOME_G_BETA_GAMMA_SIGNAL...1         SET      19    0.0067343   0.00021244      0.18694      0.48563 REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42
REACTOME_G_BETA_GAMMA_SIGNAL...2         SET      24     -0.04288   -0.0015201      0.16185      0.60447 REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA
REACTOME_G_PROTEIN_ACTIVATION            SET      24    -0.042766   -0.0015161      0.17933      0.59424 REACTOME_G_PROTEIN_ACTIVATION
REACTOME_G_PROTEIN_BETA_GAMM...          SET      29    -0.016035  -0.00062479      0.14347       0.5445 REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING
REACTOME_G_PROTEIN_MEDIATED_...          SET      53    -0.021777   -0.0011464      0.12808       0.5675 REACTOME_G_PROTEIN_MEDIATED_EVENTS
REACTOME_HATS_ACETYLATE_HIST...          SET      99     0.055736    0.0040051     0.093531      0.27562 REACTOME_HATS_ACETYLATE_HISTONES
REACTOME_HCMV_EARLY_EVENTS               SET      97     -0.12794   -0.0091007      0.09382      0.91366 REACTOME_HCMV_EARLY_EVENTS
REACTOME_HCMV_INFECTION                  SET     121     -0.13815    -0.010969     0.084678      0.94859 REACTOME_HCMV_INFECTION
REACTOME_HCMV_LATE_EVENTS                SET      80     -0.14991   -0.0096887      0.10939      0.91472 REACTOME_HCMV_LATE_EVENTS
REACTOME_HDACS_DEACETYLATE_H...          SET      56    -0.015911  -0.00086089      0.13022      0.54862 REACTOME_HDACS_DEACETYLATE_HISTONES
REACTOME_HDL_ASSEMBLY                    SET       8      0.70062     0.014346      0.34991     0.022636 REACTOME_HDL_ASSEMBLY
REACTOME_HDL_CLEARANCE                   SET       5      0.97544     0.015791      0.46704     0.018382 REACTOME_HDL_CLEARANCE
REACTOME_HDL_REMODELING                  SET      10     0.040281   0.00092209      0.31958      0.44985 REACTOME_HDL_REMODELING
REACTOME_HDMS_DEMETHYLATE_HI...          SET      27     0.068103    0.0025606      0.19804      0.36547 REACTOME_HDMS_DEMETHYLATE_HISTONES
REACTOME_HDR_THROUGH_HOMOLOG...          SET      68   -0.0086132  -0.00051337       0.1005      0.53415 REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR
REACTOME_HDR_THROUGH_MMEJ_AL...          SET      12      0.10355    0.0025966      0.23464       0.3295 REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ
REACTOME_HDR_THROUGH_SINGLE_...          SET      37     0.086076    0.0037875      0.12906      0.25242 REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA
REACTOME_HEDGEHOG_LIGAND_BIO...          SET      61    -0.015433  -0.00087138       0.1131      0.55427 REACTOME_HEDGEHOG_LIGAND_BIOGENESIS
REACTOME_HEDGEHOG_OFF_STATE              SET     108      0.01705    0.0012793     0.084264      0.41983 REACTOME_HEDGEHOG_OFF_STATE
REACTOME_HEDGEHOG_ON_STATE               SET      82     0.050599    0.0033106     0.093825      0.29485 REACTOME_HEDGEHOG_ON_STATE
REACTOME_HEME_BIOSYNTHESIS               SET      13     -0.67407    -0.017592      0.25688      0.99565 REACTOME_HEME_BIOSYNTHESIS
REACTOME_HEME_DEGRADATION                SET      15    0.0076217   0.00021366      0.20951      0.48549 REACTOME_HEME_DEGRADATION
REACTOME_HEME_SIGNALING                  SET      47      0.02746    0.0013615      0.11854      0.40841 REACTOME_HEME_SIGNALING
REACTOME_HEMOSTASIS                      SET     584     0.031028    0.0053457     0.037013      0.20093 REACTOME_HEMOSTASIS
REACTOME_HEPARAN_SULFATE_HEP...          SET      50    -0.064399   -0.0032929      0.11782      0.70766 REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM
REACTOME_HIGHLY_CALCIUM_PERM...1         SET       9     -0.10671   -0.0023176      0.29269      0.64229 REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS
REACTOME_HIGHLY_CALCIUM_PERM...2         SET      11     -0.14169   -0.0034017       0.2701      0.70006 REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS
REACTOME_HIGHLY_SODIUM_PERME...          SET       7     -0.13997   -0.0026809       0.2581      0.70619 REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS
REACTOME_HISTIDINE_CATABOLISM            SET       8      0.45595    0.0093361      0.32401     0.079693 REACTOME_HISTIDINE_CATABOLISM
REACTOME_HIV_ELONGATION_ARRE...          SET      32     0.093173    0.0038132      0.14837      0.26502 REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY
REACTOME_HIV_INFECTION                   SET     214    -0.067235   -0.0070818     0.057485      0.87891 REACTOME_HIV_INFECTION
