GenomicLocus	region1	region2	FDR	type	DB	tissue/cell	inter/intra	SNPs	genes	ciMapFilt
3	9:117680001-117720000	9:117120001-117160000	6.939644e-07	HiC	GSE87112	Trophoblast-like_Cell	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	ENSG00000106948	1
3	9:117640001-117680000	9:117160001-117200000	4.265056e-26	HiC	GSE87112	Trophoblast-like_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117680001-117720000	9:117160001-117200000	7.286185e-14	HiC	GSE87112	Trophoblast-like_Cell	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
3	9:117640001-117680000	9:117240001-117280000	3.30498e-14	HiC	GSE87112	Trophoblast-like_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	ENSG00000095397	1
3	9:117640001-117680000	9:117360001-117400000	1.552229e-07	HiC	GSE87112	Trophoblast-like_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	ENSG00000157693	1
3	9:117640001-117680000	9:117400001-117440000	1.715856e-26	HiC	GSE87112	Trophoblast-like_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117680001-117720000	9:117400001-117440000	1.552229e-07	HiC	GSE87112	Trophoblast-like_Cell	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
3	9:117640001-117680000	9:117480001-117520000	8.419489e-28	HiC	GSE87112	Trophoblast-like_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117680001-117720000	9:117480001-117520000	2.408358e-13	HiC	GSE87112	Trophoblast-like_Cell	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
3	9:117640001-117680000	9:117520001-117560000	8.348234e-121	HiC	GSE87112	Trophoblast-like_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117680001-117720000	9:117520001-117560000	1.544627e-44	HiC	GSE87112	Trophoblast-like_Cell	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
3	9:117640001-117680000	9:117560001-117600000	8.616247e-85	HiC	GSE87112	Trophoblast-like_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	ENSG00000181634	1
3	9:117680001-117720000	9:117560001-117600000	1.615475e-19	HiC	GSE87112	Trophoblast-like_Cell	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	ENSG00000181634	1
3	9:117640001-117680000	9:117600001-117640000	3.647363e-48	HiC	GSE87112	Trophoblast-like_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117680001-117720000	9:117640001-117680000	4.158382e-49	HiC	GSE87112	Trophoblast-like_Cell	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
5	20:6480001-6520000	20:6120001-6160000	1.830361e-09	HiC	GSE87112	Trophoblast-like_Cell	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6200001-6240000	7.065349e-10	HiC	GSE87112	Trophoblast-like_Cell	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6240001-6280000	1.231215e-24	HiC	GSE87112	Trophoblast-like_Cell	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6320001-6360000	2.281364e-07	HiC	GSE87112	Trophoblast-like_Cell	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6440001-6480000	1.38811e-18	HiC	GSE87112	Trophoblast-like_Cell	intra	rs77926029;rs184983658	NA	0
1	1:114280001-114320000	1:114320001-114360000	5.541955e-20	HiC	GSE87112	hESC	intra	rs6679677	ENSG00000081019	1
1	1:114280001-114320000	1:114400001-114440000	2.08914e-08	HiC	GSE87112	hESC	intra	rs6679677	ENSG00000134242:ENSG00000188761	1
1	1:114280001-114320000	1:114440001-114480000	6.308727e-16	HiC	GSE87112	hESC	intra	rs6679677	ENSG00000134262:ENSG00000118655:ENSG00000163349	1
1	1:114360001-114400000	1:114400001-114440000	3.626652e-28	HiC	GSE87112	hESC	intra	rs2476601	ENSG00000134242:ENSG00000188761	1
1	1:114360001-114400000	1:114440001-114480000	2.03155e-17	HiC	GSE87112	hESC	intra	rs2476601	ENSG00000134262:ENSG00000118655:ENSG00000163349	1
1	1:114360001-114400000	1:114480001-114520000	5.631358e-09	HiC	GSE87112	hESC	intra	rs2476601	NA	0
1	1:114360001-114400000	1:114880001-114920000	4.777392e-07	HiC	GSE87112	hESC	intra	rs2476601	NA	0
2	2:234400001-234440000	2:234440001-234480000	7.188265e-43	HiC	GSE87112	hESC	intra	rs78135710	ENSG00000085982	1
2	2:234400001-234440000	2:234640001-234680000	1.955197e-26	HiC	GSE87112	hESC	intra	rs78135710	ENSG00000242366	1
2	2:234400001-234440000	2:234720001-234760000	4.213997e-44	HiC	GSE87112	hESC	intra	rs78135710	NA	0
2	2:234400001-234440000	2:234800001-234840000	1.350887e-19	HiC	GSE87112	hESC	intra	rs78135710	ENSG00000144481	1
3	9:117640001-117680000	9:117680001-117720000	1.095095e-64	HiC	GSE87112	hESC	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	ENSG00000106952	1
3	9:117640001-117680000	9:117720001-117760000	4.893257e-10	HiC	GSE87112	hESC	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:117760001-117800000	1.015618e-95	HiC	GSE87112	hESC	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:117800001-117840000	4.418702e-11	HiC	GSE87112	hESC	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:117920001-117960000	4.668629e-10	HiC	GSE87112	hESC	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:118000001-118040000	6.287421e-24	HiC	GSE87112	hESC	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:118120001-118160000	2.285177e-11	HiC	GSE87112	hESC	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:118200001-118240000	2.164411e-15	HiC	GSE87112	hESC	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:118240001-118280000	1.41792e-23	HiC	GSE87112	hESC	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:118280001-118320000	2.430428e-30	HiC	GSE87112	hESC	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:118960001-119000000	7.086384e-07	HiC	GSE87112	hESC	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:119040001-119080000	9.176112e-08	HiC	GSE87112	hESC	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117680001-117720000	9:117720001-117760000	4.777659e-31	HiC	GSE87112	hESC	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
3	9:117680001-117720000	9:117760001-117800000	1.291826e-101	HiC	GSE87112	hESC	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
3	9:117680001-117720000	9:117800001-117840000	2.111578e-07	HiC	GSE87112	hESC	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
3	9:117680001-117720000	9:117920001-117960000	5.972416e-08	HiC	GSE87112	hESC	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
3	9:117680001-117720000	9:118000001-118040000	1.082609e-16	HiC	GSE87112	hESC	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
